,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P_TESTE
P066,0.06060606060606061,0.11174242424242423,0.0,0.20643939393939395,0.20265151515151517,0.003787878787878788,0.2708333333333333,0.0,0.022727272727272728,0.0,0.0,0.005681818181818182,0.2765151515151515,0.045454545454545456,0.2784090909090909,0.0,0.0,0.2916666666666667,0.0,0.0,0.05681818181818182,0.04166666666666667,0.0,0.0,0.1571969696969697,0.0,0.04166666666666667,0.0,0.011363636363636364,0.005681818181818182,0.03787878787878788,0.0,0.0,0.005681818181818182,0.03409090909090909,0.11931818181818182,0.125,0.06060606060606061,0.030303030303030304,0.0,0.21022727272727273,0.005681818181818182,0.015151515151515152,0.05303030303030303,0.0,0.0625,0.0,0.1268939393939394,0.10416666666666666,0.0,0.04924242424242424,0.0,0.05681818181818182,0.022727272727272728,0.0,0.1875,0.022727272727272728,0.0,0.13068181818181818,0.14204545454545456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026515151515151516,0.0,0.10227272727272728,0.1515151515151515,0.0,0.026515151515151516,0.0,0.026515151515151516,0.14204545454545456,0.08712121212121213,0.09280303030303032,0.0,0.28030303030303033,0.09659090909090909,0.0,0.001893939393939394,0.0,0.022727272727272728,0.2140151515151515,0.22537878787878787,0.0,0.0,0.1818181818181818,0.14772727272727273,0.015151515151515152,0.20075757575757577,0.0,0.01893939393939394,0.0,0.17424242424242425,0.2878787878787879,0.0,0.022727272727272728,0.0,0.20454545454545453,0.045454545454545456,0.026515151515151516,0.28598484848484845,0.0,0.0,0.0,0.0,0.2424242424242424,0.0,0.02840909090909091,0.0,0.0,0.23295454545454541,0.32386363636363635,0.001893939393939394,0.0,0.0,0.08522727272727273,0.0,0.026515151515151516,0.047348484848484855,0.030303030303030304,0.2537878787878788,0.0,0.02840909090909091,0.030303030303030304,0.0,0.28977272727272724,0.03977272727272727,0.11742424242424243,0.022727272727272728,0.0,0.29924242424242425
P067,0.02840909090909091,0.0,0.0,0.030303030303030304,0.0,0.0,0.05303030303030303,0.01893939393939394,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.02840909090909091,0.003787878787878788,0.0,0.030303030303030304,0.0,0.0,0.0,0.026515151515151516,0.026515151515151516,0.0,0.02462121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05303030303030303,0.0,0.0,0.0,0.001893939393939394,0.0,0.026515151515151516,0.026515151515151516,0.0,0.0,0.0,0.032196969696969696,0.026515151515151516,0.0,0.0,0.0,0.001893939393939394,0.0,0.026515151515151516,0.02462121212121212,0.0,0.020833333333333336,0.0,0.030303030303030304,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,1.0,0.0,0.0,0.0,0.02840909090909091,0.02840909090909091,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.02840909090909091,0.001893939393939394,0.02840909090909091,0.0,0.0,0.0,0.0,0.030303030303030304,0.001893939393939394,0.0,0.0,0.01893939393939394,0.030303030303030304,0.0,0.026515151515151516,0.0,0.0,0.0,0.02840909090909091,0.026515151515151516,0.0,0.0,0.030303030303030304,0.003787878787878788,0.04924242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.02840909090909091,0.0,0.0,0.05303030303030303,0.04924242424242424,0.022727272727272728,0.0,0.0,0.030303030303030304,0.0,0.02840909090909091,0.026515151515151516,0.0,0.02840909090909091,0.0,0.02462121212121212,0.0,0.0,0.0,0.0,0.02840909090909091,0.0,0.030303030303030304,0.0,0.0,0.02462121212121212
P068,0.022727272727272728,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.030303030303030304,0.0,0.026515151515151516,0.0,0.0,0.01893939393939394,0.0,0.01893939393939394,0.0,0.005681818181818182,0.030303030303030304,0.0,0.01893939393939394,0.0,0.030303030303030304,0.0,0.026515151515151516,0.022727272727272728,0.0,0.0,0.030303030303030304,0.0,0.022727272727272728,0.0,0.026515151515151516,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.01893939393939394,0.01893939393939394,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.01893939393939394,0.030303030303030304,0.022727272727272728,0.0,0.0,0.030303030303030304,0.015151515151515152,0.026515151515151516,0.01893939393939394,0.01893939393939394,0.0,0.022727272727272728,0.0,0.01893939393939394,0.0,0.01893939393939394,0.0,0.022727272727272728,0.0,0.0,0.0,1.0,0.0,0.026515151515151516,0.01893939393939394,0.030303030303030304,0.0,0.0,0.026515151515151516,0.0,0.022727272727272728,0.0,0.0,0.015151515151515152,0.022727272727272728,0.0,0.0,0.0,0.015151515151515152,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.0,0.0,0.01893939393939394,0.022727272727272728,0.0,0.01893939393939394,0.0,0.0,0.022727272727272728,0.026515151515151516,0.01893939393939394,0.022727272727272728,0.0,0.0,0.01893939393939394,0.022727272727272728,0.0,0.0,0.005681818181818182,0.026515151515151516,0.030303030303030304,0.0,0.01893939393939394,0.0,0.0,0.0,0.030303030303030304,0.022727272727272728,0.030303030303030304,0.0,0.0,0.0,0.026515151515151516,0.022727272727272728,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.026515151515151516,0.0,0.022727272727272728,0.015151515151515152
P069,0.058712121212121215,0.06628787878787878,0.03598484848484849,0.08901515151515152,0.0,0.02462121212121212,0.05681818181818182,0.0,0.08522727272727273,0.0,0.001893939393939394,0.030303030303030304,0.06628787878787878,0.0,0.08712121212121213,0.0,0.0,0.07007575757575758,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.005681818181818182,0.03977272727272727,0.0,0.0,0.0,0.0,0.03787878787878788,0.0,0.0,0.03787878787878788,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.003787878787878788,0.0,0.003787878787878788,0.0,0.058712121212121215,0.0,0.0,0.026515151515151516,0.0,0.03787878787878788,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.026515151515151516,0.0,0.0,1.0,0.003787878787878788,0.0,0.005681818181818182,0.06060606060606061,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.08901515151515152,0.0,0.005681818181818182,0.03409090909090909,0.0,0.05681818181818182,0.0,0.0,0.003787878787878788,0.005681818181818182,0.0,0.08333333333333334,0.03787878787878788,0.05681818181818182,0.003787878787878788,0.02840909090909091,0.0,0.032196969696969696,0.03977272727272727,0.0,0.032196969696969696,0.0,0.058712121212121215,0.0,0.06060606060606061,0.0,0.0,0.0,0.001893939393939394,0.005681818181818182,0.05681818181818182,0.005681818181818182,0.0,0.0,0.0,0.03409090909090909,0.03977272727272727,0.007575757575757576,0.0,0.005681818181818182,0.0,0.0,0.08333333333333334,0.0,0.0,0.06818181818181818,0.003787878787878788,0.0,0.0,0.02462121212121212,0.003787878787878788,0.0,0.0,0.0625,0.0,0.06439393939393939
P070,0.05303030303030303,0.026515151515151516,0.026515151515151516,0.04924242424242424,0.026515151515151516,0.026515151515151516,0.05303030303030303,0.026515151515151516,0.026515151515151516,0.026515151515151516,0.026515151515151516,0.0,0.04924242424242424,0.0,0.05303030303030303,0.0,0.003787878787878788,0.04924242424242424,0.0,0.022727272727272728,0.0,0.05681818181818182,0.0,0.026515151515151516,0.022727272727272728,0.0,0.0,0.026515151515151516,0.0,0.05303030303030303,0.0,0.026515151515151516,0.026515151515151516,0.026515151515151516,0.022727272727272728,0.0,0.026515151515151516,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.030303030303030304,0.026515151515151516,0.0,0.026515151515151516,0.0,0.02462121212121212,0.026515151515151516,0.026515151515151516,0.026515151515151516,0.0,0.05303030303030303,0.01893939393939394,0.05681818181818182,0.022727272727272728,0.022727272727272728,0.0,0.026515151515151516,0.026515151515151516,0.022727272727272728,0.0,0.022727272727272728,0.026515151515151516,0.026515151515151516,0.0,0.0,0.0,0.026515151515151516,0.003787878787878788,1.0,0.022727272727272728,0.05303030303030303,0.003787878787878788,0.0,0.030303030303030304,0.0,0.026515151515151516,0.001893939393939394,0.0,0.01893939393939394,0.045454545454545456,0.0,0.026515151515151516,0.026515151515151516,0.015151515151515152,0.05303030303030303,0.030303030303030304,0.022727272727272728,0.030303030303030304,0.026515151515151516,0.022727272727272728,0.04924242424242424,0.030303030303030304,0.05303030303030303,0.030303030303030304,0.026515151515151516,0.022727272727272728,0.05303030303030303,0.04924242424242424,0.022727272727272728,0.026515151515151516,0.0,0.04924242424242424,0.022727272727272728,0.030303030303030304,0.0,0.003787878787878788,0.026515151515151516,0.05303030303030303,0.022727272727272728,0.04924242424242424,0.026515151515151516,0.0,0.0,0.026515151515151516,0.05681818181818182,0.05303030303030303,0.030303030303030304,0.0,0.022727272727272728,0.030303030303030304,0.026515151515151516,0.030303030303030304,0.0,0.0,0.045454545454545456,0.026515151515151516,0.0,0.0,0.001893939393939394,0.05303030303030303,0.0,0.026515151515151516,0.026515151515151516,0.022727272727272728,0.04924242424242424
P071,0.1553030303030303,0.09469696969696971,0.0,0.1553030303030303,0.2443181818181818,0.0,0.26136363636363635,0.10606060606060606,0.0,0.022727272727272728,0.0,0.0,0.3068181818181818,0.0,0.3446969696969697,0.032196969696969696,0.0,0.18181818181818182,0.0,0.08333333333333333,0.0,0.21590909090909088,0.026515151515151516,0.02840909090909091,0.19886363636363638,0.0,0.0,0.045454545454545456,0.05681818181818182,0.045454545454545456,0.05303030303030303,0.045454545454545456,0.0,0.0,0.08143939393939395,0.16856060606060608,0.1950757575757576,0.0,0.0,0.05681818181818182,0.25757575757575757,0.0,0.17992424242424243,0.2178030303030303,0.032196969696969696,0.022727272727272728,0.08712121212121213,0.28409090909090906,0.20075757575757575,0.0,0.0,0.05681818181818182,0.1212121212121212,0.022727272727272728,0.13825757575757575,0.30492424242424243,0.0,0.08143939393939394,0.041666666666666664,0.1571969696969697,0.022727272727272728,0.06060606060606061,0.0,0.08333333333333334,0.001893939393939394,0.10227272727272728,0.02840909090909091,0.01893939393939394,0.0,0.022727272727272728,1.0,0.33522727272727276,0.0,0.01893939393939394,0.022727272727272728,0.003787878787878788,0.23674242424242425,0.0,0.07386363636363637,0.14393939393939395,0.2916666666666667,0.15530303030303028,0.0,0.0,0.054924242424242424,0.05303030303030303,0.33712121212121215,0.29924242424242425,0.0,0.0,0.19128787878787878,0.2821969696969697,0.007575757575757576,0.36742424242424243,0.0,0.0,0.05113636363636364,0.22916666666666666,0.3314393939393939,0.05303030303030303,0.0,0.058712121212121215,0.22727272727272727,0.18939393939393936,0.0,0.16666666666666669,0.0,0.02462121212121212,0.04924242424242424,0.0,0.3162878787878788,0.0,0.0,0.05303030303030303,0.05113636363636364,0.32386363636363635,0.18181818181818182,0.0,0.032196969696969696,0.0,0.21022727272727273,0.13636363636363638,0.0,0.17045454545454547,0.0,0.33901515151515155,0.0,0.02840909090909091,0.026515151515151516,0.0,0.23484848484848486,0.08901515151515152,0.25757575757575757,0.0,0.07386363636363637,0.32954545454545453
P072,0.17613636363636365,0.14204545454545456,0.030303030303030304,0.1628787878787879,0.32007575757575757,0.022727272727272728,0.2821969696969697,0.11742424242424243,0.030303030303030304,0.026515151515151516,0.022727272727272728,0.0,0.3409090909090909,0.030303030303030304,0.3939393939393939,0.030303030303030304,0.005681818181818182,0.32765151515151514,0.0,0.07575757575757576,0.0,0.21022727272727273,0.030303030303030304,0.032196969696969696,0.22348484848484845,0.0,0.022727272727272728,0.06060606060606061,0.05681818181818182,0.06818181818181818,0.05303030303030303,0.058712121212121215,0.030303030303030304,0.030303030303030304,0.10037878787878789,0.1268939393939394,0.13636363636363635,0.0,0.026515151515151516,0.04924242424242424,0.3087121212121212,0.026515151515151516,0.21212121212121213,0.18371212121212122,0.02840909090909091,0.026515151515151516,0.07954545454545454,0.25757575757575757,0.26136363636363635,0.026515151515151516,0.0,0.09659090909090909,0.12878787878787878,0.05681818181818182,0.12310606060606062,0.27272727272727276,0.0,0.07765151515151515,0.11363636363636365,0.14962121212121213,0.026515151515151516,0.045454545454545456,0.030303030303030304,0.07575757575757576,0.001893939393939394,0.1515151515151515,0.02840909090909091,0.030303030303030304,0.005681818181818182,0.05303030303030303,0.33522727272727276,1.0,0.005681818181818182,0.026515151515151516,0.026515151515151516,0.001893939393939394,0.2954545454545454,0.003787878787878788,0.07954545454545454,0.12878787878787878,0.29924242424242425,0.13825757575757575,0.030303030303030304,0.022727272727272728,0.04924242424242424,0.07575757575757576,0.30492424242424243,0.3352272727272727,0.026515151515151516,0.030303030303030304,0.23484848484848486,0.30303030303030304,0.07954545454545454,0.3617424242424242,0.026515151515151516,0.030303030303030304,0.04924242424242424,0.3352272727272727,0.32196969696969696,0.05303030303030303,0.030303030303030304,0.058712121212121215,0.23863636363636365,0.13446969696969696,0.026515151515151516,0.24621212121212122,0.005681818181818182,0.032196969696969696,0.08333333333333333,0.026515151515151516,0.43181818181818177,0.030303030303030304,0.0,0.04924242424242424,0.06628787878787878,0.4034090909090909,0.3162878787878788,0.026515151515151516,0.02840909090909091,0.026515151515151516,0.23863636363636365,0.12878787878787878,0.026515151515151516,0.14204545454545456,0.0,0.375,0.026515151515151516,0.05681818181818182,0.026515151515151516,0.003787878787878788,0.35416666666666663,0.08143939393939394,0.2803030303030303,0.030303030303030304,0.07954545454545454,0.3787878787878788
P073,0.032196969696969696,0.032196969696969696,0.03598484848484849,0.03598484848484849,0.0,0.022727272727272728,0.003787878787878788,0.0,0.032196969696969696,0.0,0.001893939393939394,0.026515151515151516,0.00946969696969697,0.0,0.03409090909090909,0.0,0.0,0.03598484848484849,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.005681818181818182,0.03598484848484849,0.0,0.0,0.0,0.0,0.00946969696969697,0.0,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.003787878787878788,0.0,0.003787878787878788,0.0,0.032196969696969696,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.003787878787878788,0.0,0.005681818181818182,1.0,0.0,0.0,0.0,0.0,0.03598484848484849,0.0,0.0,0.03598484848484849,0.0,0.005681818181818182,0.02840909090909091,0.0,0.030303030303030304,0.0,0.0,0.003787878787878788,0.005681818181818182,0.0,0.026515151515151516,0.007575757575757576,0.003787878787878788,0.003787878787878788,0.005681818181818182,0.0,0.005681818181818182,0.032196969696969696,0.0,0.005681818181818182,0.0,0.00946969696969697,0.0,0.03409090909090909,0.0,0.0,0.0,0.001893939393939394,0.005681818181818182,0.030303030303030304,0.005681818181818182,0.0,0.0,0.0,0.003787878787878788,0.03598484848484849,0.007575757575757576,0.0,0.005681818181818182,0.0,0.0,0.030303030303030304,0.0,0.0,0.032196969696969696,0.003787878787878788,0.0,0.0,0.02462121212121212,0.003787878787878788,0.0,0.0,0.03598484848484849,0.0,0.030303030303030304
P074,0.0,0.022727272727272728,0.0,0.003787878787878788,0.030303030303030304,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.001893939393939394,0.026515151515151516,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.01893939393939394,0.026515151515151516,0.0,1.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.030303030303030304,0.0,0.0,0.026515151515151516,0.030303030303030304,0.0,0.022727272727272728,0.0,0.0,0.0,0.026515151515151516,0.01893939393939394,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.026515151515151516,0.01893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.005681818181818182,0.0,0.0,0.026515151515151516
P075,0.026515151515151516,0.0,0.0,0.022727272727272728,0.026515151515151516,0.0,0.026515151515151516,0.026515151515151516,0.0,0.026515151515151516,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.003787878787878788,0.026515151515151516,0.0,0.022727272727272728,0.0,0.026515151515151516,0.0,0.026515151515151516,0.022727272727272728,0.0,0.0,0.026515151515151516,0.0,0.022727272727272728,0.0,0.026515151515151516,0.0,0.0,0.022727272727272728,0.0,0.026515151515151516,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.022727272727272728,0.026515151515151516,0.026515151515151516,0.0,0.0,0.026515151515151516,0.01893939393939394,0.030303030303030304,0.022727272727272728,0.022727272727272728,0.0,0.026515151515151516,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.026515151515151516,0.0,0.0,0.0,0.026515151515151516,0.0,0.030303030303030304,0.022727272727272728,0.026515151515151516,0.0,0.0,1.0,0.0,0.026515151515151516,0.0,0.0,0.01893939393939394,0.022727272727272728,0.0,0.0,0.0,0.015151515151515152,0.026515151515151516,0.030303030303030304,0.022727272727272728,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.003787878787878788,0.026515151515151516,0.026515151515151516,0.0,0.022727272727272728,0.0,0.0,0.0,0.026515151515151516,0.026515151515151516,0.026515151515151516,0.0,0.0,0.0,0.030303030303030304,0.026515151515151516,0.0,0.0,0.0,0.01893939393939394,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.022727272727272728,0.01893939393939394
P076,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.026515151515151516,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.030303030303030304,0.026515151515151516,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.0,0.0,0.003787878787878788,0.001893939393939394,0.0,0.0,0.0,1.0,0.003787878787878788,0.0,0.001893939393939394,0.0,0.003787878787878788,0.026515151515151516,0.0,0.0,0.0,0.0,0.003787878787878788,0.026515151515151516,0.0,0.0,0.026515151515151516,0.003787878787878788,0.001893939393939394,0.003787878787878788,0.0,0.0,0.0,0.001893939393939394,0.003787878787878788,0.0,0.0,0.0,0.0,0.003787878787878788,0.0,0.001893939393939394,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.001893939393939394,0.026515151515151516,0.0,0.0,0.0,0.026515151515151516,0.0,0.0,0.003787878787878788,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.022727272727272728,0.003787878787878788,0.003787878787878788,0.0,0.0,0.003787878787878788
P077,0.1534090909090909,0.10227272727272728,0.0,0.1534090909090909,0.20265151515151517,0.0,0.26704545454545453,0.11174242424242425,0.0,0.026515151515151516,0.0,0.0,0.2840909090909091,0.030303030303030304,0.3295454545454545,0.030303030303030304,0.001893939393939394,0.2746212121212121,0.0,0.03598484848484849,0.0,0.12310606060606061,0.022727272727272728,0.05681818181818182,0.20833333333333334,0.0,0.04166666666666667,0.026515151515151516,0.08333333333333334,0.05303030303030303,0.05303030303030303,0.054924242424242424,0.0,0.0,0.06628787878787878,0.05303030303030303,0.10037878787878789,0.0,0.0,0.032196969696969696,0.2556818181818182,0.0,0.15719696969696972,0.1477272727272727,0.06060606060606061,0.045454545454545456,0.03409090909090909,0.2178030303030303,0.2859848484848485,0.0,0.0,0.06439393939393939,0.1477272727272727,0.026515151515151516,0.08712121212121213,0.20643939393939395,0.0,0.10606060606060606,0.10416666666666667,0.11363636363636365,0.003787878787878788,0.02840909090909091,0.0,0.08901515151515152,0.0,0.14204545454545456,0.026515151515151516,0.022727272727272728,0.0,0.026515151515151516,0.23674242424242425,0.2954545454545454,0.0,0.030303030303030304,0.026515151515151516,0.003787878787878788,1.0,0.0,0.06439393939393939,0.08333333333333334,0.23106060606060605,0.10227272727272727,0.0,0.0,0.07765151515151515,0.03409090909090909,0.3181818181818182,0.2954545454545454,0.0,0.0,0.20075757575757577,0.293560606060606,0.03598484848484849,0.29545454545454547,0.0,0.0,0.058712121212121215,0.3087121212121212,0.2424242424242424,0.032196969696969696,0.0,0.03977272727272727,0.23674242424242423,0.12878787878787878,0.0,0.1875,0.001893939393939394,0.05303030303030303,0.02840909090909091,0.0,0.3428030303030303,0.0,0.0,0.03409090909090909,0.07386363636363637,0.31439393939393934,0.20454545454545456,0.0,0.03409090909090909,0.0,0.21780303030303028,0.0946969696969697,0.0,0.14962121212121213,0.0,0.3295454545454545,0.0,0.05681818181818182,0.005681818181818182,0.0,0.3390151515151515,0.06439393939393939,0.2689393939393939,0.0,0.08333333333333334,0.32196969696969696
P078,0.06060606060606061,0.04166666666666667,0.03409090909090909,0.20643939393939395,0.045454545454545456,0.02840909090909091,0.12310606060606061,0.0,0.05681818181818182,0.0,0.0,0.058712121212121215,0.11363636363636365,0.0,0.19886363636363638,0.0,0.0,0.18371212121212122,0.001893939393939394,0.0,0.06060606060606061,0.001893939393939394,0.0,0.0,0.05303030303030303,0.058712121212121215,0.026515151515151516,0.0,0.0,0.001893939393939394,0.0,0.0,0.003787878787878788,0.03977272727272727,0.0,0.0,0.0,0.030303030303030304,0.04166666666666667,0.0,0.0,0.03787878787878788,0.0,0.0,0.0,0.02462121212121212,0.030303030303030304,0.0,0.0,0.001893939393939394,0.04924242424242424,0.001893939393939394,0.0,0.05303030303030303,0.0,0.0,0.022727272727272728,0.0,0.10984848484848485,0.0,0.0,0.0,0.003787878787878788,0.0,0.0,0.08712121212121213,0.0,0.0,0.06818181818181818,0.001893939393939394,0.0,0.003787878787878788,0.03598484848484849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16098484848484848,0.0,0.003787878787878788,0.13825757575757577,0.0,0.05113636363636364,0.07954545454545454,0.0,0.001893939393939394,0.003787878787878788,0.030303030303030304,0.17803030303030304,0.03787878787878788,0.11553030303030302,0.001893939393939394,0.022727272727272728,0.0,0.13825757575757577,0.20075757575757575,0.0,0.026515151515151516,0.0,0.10984848484848485,0.0,0.058712121212121215,0.11363636363636365,0.0,0.0,0.003787878787878788,0.003787878787878788,0.05113636363636364,0.007575757575757576,0.01893939393939394,0.0,0.0,0.14583333333333334,0.15340909090909088,0.007575757575757576,0.0,0.003787878787878788,0.0,0.0,0.058712121212121215,0.0,0.030303030303030304,0.17234848484848483,0.001893939393939394,0.0,0.0,0.04924242424242424,0.08522727272727273,0.0,0.0,0.05681818181818182,0.0,0.17234848484848483
P079,0.003787878787878788,0.022727272727272728,0.0,0.03409090909090909,0.09280303030303032,0.0,0.07954545454545454,0.0,0.0,0.0,0.0,0.0,0.08901515151515152,0.001893939393939394,0.08333333333333334,0.0,0.0,0.05681818181818182,0.0,0.0,0.0,0.032196969696969696,0.0,0.0,0.05681818181818182,0.0,0.022727272727272728,0.0,0.032196969696969696,0.0,0.022727272727272728,0.0,0.0,0.0,0.03409090909090909,0.0625,0.06060606060606061,0.0,0.0,0.0,0.03598484848484849,0.0,0.058712121212121215,0.041666666666666664,0.0,0.026515151515151516,0.0,0.08522727272727273,0.10416666666666667,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.05681818181818182,0.0,0.0,0.05303030303030303,0.05681818181818182,0.0,0.0,0.0,0.0,0.0,0.09280303030303032,0.0,0.0,0.0,0.0,0.07386363636363637,0.07954545454545454,0.0,0.030303030303030304,0.0,0.001893939393939394,0.06439393939393939,0.0,1.0,0.0,0.11553030303030302,0.011363636363636364,0.0,0.0,0.0,0.0,0.08901515151515152,0.12121212121212122,0.0,0.0,0.0625,0.06818181818181819,0.032196969696969696,0.03409090909090909,0.0,0.0,0.0,0.06060606060606061,0.10416666666666667,0.0,0.0,0.0,0.058712121212121215,0.058712121212121215,0.0,0.13636363636363638,0.0,0.0,0.0,0.0,0.09280303030303032,0.0,0.0,0.0,0.0,0.10795454545454546,0.05681818181818182,0.0,0.0,0.0,0.03598484848484849,0.0,0.0,0.007575757575757576,0.0,0.08712121212121211,0.0,0.0,0.0,0.0,0.054924242424242424,0.03787878787878788,0.06060606060606061,0.0,0.0,0.08333333333333334
